Country,Date,Variant,total_sequences,cluster_sequences,proportion
India,2020-10-05,21A.Delta,171,0,0
India,2020-10-05,21B.Kappa,171,0,0
Indonesia,2020-10-05,21A.Delta,11,0,0
Ireland,2020-10-05,20I.Alpha.V1,34,0,0
Ireland,2020-10-05,21A.Delta,34,0,0
Italy,2020-10-05,20I.Alpha.V1,49,0,0
Italy,2020-10-05,20J.Gamma.V3,49,0,0
Italy,2020-10-05,21A.Delta,49,0,0
Italy,2020-10-05,21D.Eta,49,0,0
Japan,2020-10-05,20I.Alpha.V1,250,0,0
Japan,2020-10-05,21A.Delta,250,0,0
Kenya,2020-10-05,20I.Alpha.V1,4,0,0
Latvia,2020-10-05,20I.Alpha.V1,113,0,0
Lithuania,2020-10-05,20I.Alpha.V1,2,0,0
Luxembourg,2020-10-05,20H.Beta.V2,16,0,0
Luxembourg,2020-10-05,20I.Alpha.V1,16,0,0
Mexico,2020-10-05,20I.Alpha.V1,13,0,0
Mexico,2020-10-05,20J.Gamma.V3,13,0,0
Mexico,2020-10-05,21A.Delta,13,0,0
Mexico,2020-10-05,21C.Epsilon,13,0,0
Mozambique,2020-10-05,20H.Beta.V2,4,1,0.25
Netherlands,2020-10-05,20H.Beta.V2,143,0,0
Netherlands,2020-10-05,20I.Alpha.V1,143,0,0
Netherlands,2020-10-05,20J.Gamma.V3,143,0,0
Netherlands,2020-10-05,21A.Delta,143,0,0
Nigeria,2020-10-05,21D.Eta,1,0,0
Norway,2020-10-05,20H.Beta.V2,74,0,0
Norway,2020-10-05,20I.Alpha.V1,74,0,0
Qatar,2020-10-05,20H.Beta.V2,14,0,0
Romania,2020-10-05,20I.Alpha.V1,3,0,0
Russia,2020-10-05,20I.Alpha.V1,115,0,0
Russia,2020-10-05,21A.Delta,115,0,0
Singapore,2020-10-05,21A.Delta,10,0,0
Slovakia,2020-10-05,20I.Alpha.V1,0,0,0
Slovenia,2020-10-05,20I.Alpha.V1,42,0,0
South Africa,2020-10-05,20H.Beta.V2,128,29,0.2265625
South Africa,2020-10-05,21A.Delta,128,0,0
South Korea,2020-10-05,20I.Alpha.V1,30,0,0
Spain,2020-10-05,20H.Beta.V2,254,0,0
Spain,2020-10-05,20I.Alpha.V1,254,0,0
Spain,2020-10-05,20J.Gamma.V3,254,0,0
Spain,2020-10-05,21A.Delta,254,0,0
Sweden,2020-10-05,20H.Beta.V2,20,0,0
Sweden,2020-10-05,20I.Alpha.V1,20,0,0
Sweden,2020-10-05,21A.Delta,20,0,0
Switzerland,2020-10-05,20H.Beta.V2,176,0,0
Switzerland,2020-10-05,20I.Alpha.V1,176,0,0
Switzerland,2020-10-05,21A.Delta,176,0,0
Thailand,2020-10-05,20I.Alpha.V1,2,0,0
United Kingdom,2020-10-05,20H.Beta.V2,5518,0,0
United Kingdom,2020-10-05,20I.Alpha.V1,5518,3,0.000543675
United Kingdom,2020-10-05,21A.Delta,5518,0,0
United Kingdom,2020-10-05,21B.Kappa,5518,0,0
United Kingdom,2020-10-05,21D.Eta,5518,0,0
US,2020-10-05,20H.Beta.V2,1718,0,0
US,2020-10-05,20I.Alpha.V1,1718,0,0
US,2020-10-05,20J.Gamma.V3,1718,0,0
US,2020-10-05,21A.Delta,1718,0,0
US,2020-10-05,21B.Kappa,1718,0,0
US,2020-10-05,21C.Epsilon,1718,3,0.001746217
US,2020-10-05,21D.Eta,1718,0,0
US,2020-10-05,21F.Iota,1718,0,0
US,2020-10-05,21G.Lambda,1718,0,0
Zimbabwe,2020-10-05,20H.Beta.V2,1,0,0
Angola,2020-10-12,20H.Beta.V2,12,10,0.833333333
Argentina,2020-10-12,20J.Gamma.V3,24,0,0
Australia,2020-10-12,20I.Alpha.V1,50,0,0
Australia,2020-10-12,21A.Delta,50,0,0
Austria,2020-10-12,20H.Beta.V2,24,0,0
Austria,2020-10-12,20I.Alpha.V1,24,0,0
Austria,2020-10-12,21A.Delta,24,0,0
Bangladesh,2020-10-12,20H.Beta.V2,10,0,0
Belgium,2020-10-12,20H.Beta.V2,91,0,0
Belgium,2020-10-12,20I.Alpha.V1,91,0,0
Belgium,2020-10-12,20J.Gamma.V3,91,0,0
Belgium,2020-10-12,21A.Delta,91,0,0
Botswana,2020-10-12,20H.Beta.V2,3,0,0
Brazil,2020-10-12,20I.Alpha.V1,65,0,0
Brazil,2020-10-12,20J.Gamma.V3,65,0,0
Bulgaria,2020-10-12,20I.Alpha.V1,0,0,0
Canada,2020-10-12,20H.Beta.V2,378,0,0
Canada,2020-10-12,20I.Alpha.V1,378,0,0
Canada,2020-10-12,20J.Gamma.V3,378,0,0
Canada,2020-10-12,21A.Delta,378,0,0
Canada,2020-10-12,21C.Epsilon,378,0,0
Canada,2020-10-12,21D.Eta,378,0,0
Chile,2020-10-12,20J.Gamma.V3,34,0,0
Chile,2020-10-12,21G.Lambda,34,0,0
Colombia,2020-10-12,20J.Gamma.V3,8,0,0
Curacao,2020-10-12,20I.Alpha.V1,1,0,0
Czechia,2020-10-12,20I.Alpha.V1,32,0,0
Denmark,2020-10-12,20I.Alpha.V1,622,0,0
Denmark,2020-10-12,21A.Delta,622,0,0
Denmark,2020-10-12,21D.Eta,622,0,0
Estonia,2020-10-12,20I.Alpha.V1,24,0,0
Finland,2020-10-12,20H.Beta.V2,109,0,0
Finland,2020-10-12,20I.Alpha.V1,109,0,0
France,2020-10-12,20H.Beta.V2,106,0,0
France,2020-10-12,20I.Alpha.V1,106,0,0
France,2020-10-12,20J.Gamma.V3,106,0,0
France,2020-10-12,21A.Delta,106,0,0
France,2020-10-12,21D.Eta,106,0,0
Germany,2020-10-12,20H.Beta.V2,168,0,0
Germany,2020-10-12,20I.Alpha.V1,168,0,0
Germany,2020-10-12,20J.Gamma.V3,168,0,0
Germany,2020-10-12,21A.Delta,168,0,0
Germany,2020-10-12,21D.Eta,168,0,0
Greece,2020-10-12,20I.Alpha.V1,19,0,0
India,2020-10-12,20I.Alpha.V1,160,0,0
India,2020-10-12,21A.Delta,160,0,0
India,2020-10-12,21B.Kappa,160,0,0
Indonesia,2020-10-12,21A.Delta,13,0,0
Ireland,2020-10-12,20I.Alpha.V1,53,0,0
Ireland,2020-10-12,21A.Delta,53,0,0
Israel,2020-10-12,20H.Beta.V2,0,0,0
Israel,2020-10-12,20I.Alpha.V1,0,0,0
Italy,2020-10-12,20I.Alpha.V1,50,0,0
Italy,2020-10-12,20J.Gamma.V3,50,0,0
Italy,2020-10-12,21A.Delta,50,0,0
Italy,2020-10-12,21D.Eta,50,0,0
Japan,2020-10-12,20I.Alpha.V1,269,0,0
Japan,2020-10-12,21A.Delta,269,0,0
Kenya,2020-10-12,20I.Alpha.V1,8,0,0
Latvia,2020-10-12,20I.Alpha.V1,89,0,0
Lithuania,2020-10-12,20I.Alpha.V1,1,0,0
Luxembourg,2020-10-12,20H.Beta.V2,41,0,0
Luxembourg,2020-10-12,20I.Alpha.V1,41,0,0
Mexico,2020-10-12,20I.Alpha.V1,12,0,0
Mexico,2020-10-12,20J.Gamma.V3,12,0,0
Mexico,2020-10-12,21A.Delta,12,0,0
Mexico,2020-10-12,21C.Epsilon,12,0,0
Mozambique,2020-10-12,20H.Beta.V2,5,2,0.4
Netherlands,2020-10-12,20H.Beta.V2,169,0,0
Netherlands,2020-10-12,20I.Alpha.V1,169,0,0
Netherlands,2020-10-12,20J.Gamma.V3,169,0,0
Netherlands,2020-10-12,21A.Delta,169,0,0
Nigeria,2020-10-12,21D.Eta,3,0,0
Norway,2020-10-12,20H.Beta.V2,76,0,0
Norway,2020-10-12,20I.Alpha.V1,76,0,0
Philippines,2020-10-12,20H.Beta.V2,1,0,0
Philippines,2020-10-12,20I.Alpha.V1,1,0,0
Qatar,2020-10-12,20H.Beta.V2,15,0,0
Russia,2020-10-12,20I.Alpha.V1,104,0,0
Russia,2020-10-12,21A.Delta,104,0,0
Singapore,2020-10-12,21A.Delta,12,0,0
Slovenia,2020-10-12,20I.Alpha.V1,24,0,0
South Africa,2020-10-12,20H.Beta.V2,155,37,0.238709677
South Africa,2020-10-12,21A.Delta,155,0,0
South Korea,2020-10-12,20I.Alpha.V1,30,0,0
Spain,2020-10-12,20H.Beta.V2,242,0,0
Spain,2020-10-12,20I.Alpha.V1,242,0,0
Spain,2020-10-12,20J.Gamma.V3,242,0,0
Spain,2020-10-12,21A.Delta,242,0,0
Sweden,2020-10-12,20H.Beta.V2,20,0,0
Sweden,2020-10-12,20I.Alpha.V1,20,0,0
Sweden,2020-10-12,21A.Delta,20,0,0
Switzerland,2020-10-12,20H.Beta.V2,310,0,0
Switzerland,2020-10-12,20I.Alpha.V1,310,0,0
Switzerland,2020-10-12,21A.Delta,310,0,0
Thailand,2020-10-12,20I.Alpha.V1,3,0,0
United Kingdom,2020-10-12,20H.Beta.V2,6337,0,0
United Kingdom,2020-10-12,20I.Alpha.V1,6337,5,0.000789017
United Kingdom,2020-10-12,21A.Delta,6337,0,0
United Kingdom,2020-10-12,21B.Kappa,6337,0,0
United Kingdom,2020-10-12,21D.Eta,6337,0,0
US,2020-10-12,20H.Beta.V2,1939,0,0
US,2020-10-12,20I.Alpha.V1,1939,0,0
US,2020-10-12,20J.Gamma.V3,1939,0,0
US,2020-10-12,21A.Delta,1939,0,0
US,2020-10-12,21B.Kappa,1939,0,0
US,2020-10-12,21C.Epsilon,1939,3,0.001547189
US,2020-10-12,21D.Eta,1939,0,0
US,2020-10-12,21F.Iota,1939,0,0
US,2020-10-12,21G.Lambda,1939,0,0
Zimbabwe,2020-10-12,20H.Beta.V2,2,0,0
Argentina,2020-10-19,20J.Gamma.V3,34,0,0
Australia,2020-10-19,20I.Alpha.V1,49,0,0
Australia,2020-10-19,21A.Delta,49,0,0
Austria,2020-10-19,20H.Beta.V2,35,0,0
Austria,2020-10-19,20I.Alpha.V1,35,0,0
Austria,2020-10-19,21A.Delta,35,0,0
Bangladesh,2020-10-19,20H.Beta.V2,9,0,0
Belgium,2020-10-19,20H.Beta.V2,133,0,0
Belgium,2020-10-19,20I.Alpha.V1,133,0,0
Belgium,2020-10-19,20J.Gamma.V3,133,0,0
Belgium,2020-10-19,21A.Delta,133,0,0
Botswana,2020-10-19,20H.Beta.V2,3,0,0
Brazil,2020-10-19,20I.Alpha.V1,67,0,0
Brazil,2020-10-19,20J.Gamma.V3,67,0,0
Bulgaria,2020-10-19,20I.Alpha.V1,0,0,0
Canada,2020-10-19,20H.Beta.V2,368,0,0
Canada,2020-10-19,20I.Alpha.V1,368,0,0
Canada,2020-10-19,20J.Gamma.V3,368,0,0
Canada,2020-10-19,21A.Delta,368,0,0
Canada,2020-10-19,21C.Epsilon,368,0,0
Canada,2020-10-19,21D.Eta,368,0,0
Chile,2020-10-19,20J.Gamma.V3,30,0,0
Chile,2020-10-19,21G.Lambda,30,0,0
Colombia,2020-10-19,20J.Gamma.V3,6,0,0
Czechia,2020-10-19,20I.Alpha.V1,32,0,0
Denmark,2020-10-19,20I.Alpha.V1,768,0,0
Denmark,2020-10-19,21A.Delta,768,0,0
Denmark,2020-10-19,21D.Eta,768,0,0
Estonia,2020-10-19,20I.Alpha.V1,16,0,0
Finland,2020-10-19,20H.Beta.V2,77,0,0
Finland,2020-10-19,20I.Alpha.V1,77,0,0
France,2020-10-19,20H.Beta.V2,117,0,0
France,2020-10-19,20I.Alpha.V1,117,0,0
France,2020-10-19,20J.Gamma.V3,117,0,0
France,2020-10-19,21A.Delta,117,0,0
France,2020-10-19,21D.Eta,117,0,0
Germany,2020-10-19,20H.Beta.V2,175,0,0
Germany,2020-10-19,20I.Alpha.V1,175,0,0
Germany,2020-10-19,20J.Gamma.V3,175,0,0
Germany,2020-10-19,21A.Delta,175,0,0
Germany,2020-10-19,21D.Eta,175,0,0
Greece,2020-10-19,20I.Alpha.V1,23,0,0
India,2020-10-19,20I.Alpha.V1,145,0,0
India,2020-10-19,21A.Delta,145,0,0
India,2020-10-19,21B.Kappa,145,0,0
Indonesia,2020-10-19,21A.Delta,16,0,0
Ireland,2020-10-19,20I.Alpha.V1,55,0,0
Ireland,2020-10-19,21A.Delta,55,0,0
Italy,2020-10-19,20I.Alpha.V1,64,1,0.015625
Italy,2020-10-19,20J.Gamma.V3,64,0,0
Italy,2020-10-19,21A.Delta,64,0,0
Italy,2020-10-19,21D.Eta,64,0,0
Japan,2020-10-19,20I.Alpha.V1,302,0,0
Japan,2020-10-19,21A.Delta,302,0,0
Kenya,2020-10-19,20I.Alpha.V1,16,0,0
Latvia,2020-10-19,20I.Alpha.V1,36,0,0
Luxembourg,2020-10-19,20H.Beta.V2,124,0,0
Luxembourg,2020-10-19,20I.Alpha.V1,124,0,0
Mexico,2020-10-19,20I.Alpha.V1,14,0,0
Mexico,2020-10-19,20J.Gamma.V3,14,0,0
Mexico,2020-10-19,21A.Delta,14,0,0
Mexico,2020-10-19,21C.Epsilon,14,0,0
Mozambique,2020-10-19,20H.Beta.V2,3,2,0.666666667
Netherlands,2020-10-19,20H.Beta.V2,197,0,0
Netherlands,2020-10-19,20I.Alpha.V1,197,0,0
Netherlands,2020-10-19,20J.Gamma.V3,197,0,0
Netherlands,2020-10-19,21A.Delta,197,0,0
Norway,2020-10-19,20H.Beta.V2,88,0,0
Norway,2020-10-19,20I.Alpha.V1,88,0,0
Philippines,2020-10-19,20H.Beta.V2,3,0,0
Philippines,2020-10-19,20I.Alpha.V1,3,0,0
Portugal,2020-10-19,20I.Alpha.V1,0,0,0
Portugal,2020-10-19,21A.Delta,0,0,0
Qatar,2020-10-19,20H.Beta.V2,13,0,0
Romania,2020-10-19,20I.Alpha.V1,1,0,0
Russia,2020-10-19,20I.Alpha.V1,76,0,0
Russia,2020-10-19,21A.Delta,76,0,0
Singapore,2020-10-19,21A.Delta,12,0,0
Slovakia,2020-10-19,20I.Alpha.V1,0,0,0
Slovenia,2020-10-19,20I.Alpha.V1,17,0,0
South Africa,2020-10-19,20H.Beta.V2,170,54,0.317647059
South Africa,2020-10-19,21A.Delta,170,0,0
South Korea,2020-10-19,20I.Alpha.V1,35,0,0
Spain,2020-10-19,20H.Beta.V2,224,0,0
Spain,2020-10-19,20I.Alpha.V1,224,0,0
Spain,2020-10-19,20J.Gamma.V3,224,0,0
Spain,2020-10-19,21A.Delta,224,0,0
Sweden,2020-10-19,20H.Beta.V2,21,0,0
Sweden,2020-10-19,20I.Alpha.V1,21,0,0
Sweden,2020-10-19,21A.Delta,21,0,0
Switzerland,2020-10-19,20H.Beta.V2,432,0,0
Switzerland,2020-10-19,20I.Alpha.V1,432,0,0
Switzerland,2020-10-19,21A.Delta,432,0,0
Thailand,2020-10-19,20I.Alpha.V1,3,0,0
Turkey,2020-10-19,20H.Beta.V2,0,0,0
Turkey,2020-10-19,20I.Alpha.V1,0,0,0
United Kingdom,2020-10-19,20H.Beta.V2,7310,0,0
United Kingdom,2020-10-19,20I.Alpha.V1,7310,15,0.002051984
United Kingdom,2020-10-19,21A.Delta,7310,0,0
United Kingdom,2020-10-19,21B.Kappa,7310,0,0
United Kingdom,2020-10-19,21D.Eta,7310,0,0
US,2020-10-19,20H.Beta.V2,2313,0,0
US,2020-10-19,20I.Alpha.V1,2313,0,0
US,2020-10-19,20J.Gamma.V3,2313,0,0
US,2020-10-19,21A.Delta,2313,0,0
US,2020-10-19,21B.Kappa,2313,0,0
US,2020-10-19,21C.Epsilon,2313,6,0.002594034
US,2020-10-19,21D.Eta,2313,0,0
US,2020-10-19,21F.Iota,2313,0,0
US,2020-10-19,21G.Lambda,2313,0,0
Zimbabwe,2020-10-19,20H.Beta.V2,2,0,0
Argentina,2020-10-26,20J.Gamma.V3,34,0,0
Australia,2020-10-26,20I.Alpha.V1,43,0,0
Australia,2020-10-26,21A.Delta,43,0,0
Austria,2020-10-26,20H.Beta.V2,46,0,0
Austria,2020-10-26,20I.Alpha.V1,46,0,0
Austria,2020-10-26,21A.Delta,46,0,0
Bangladesh,2020-10-26,20H.Beta.V2,9,0,0
Belgium,2020-10-26,20H.Beta.V2,164,0,0
Belgium,2020-10-26,20I.Alpha.V1,164,0,0
Belgium,2020-10-26,20J.Gamma.V3,164,0,0
Belgium,2020-10-26,21A.Delta,164,0,0
Botswana,2020-10-26,20H.Beta.V2,2,0,0
Brazil,2020-10-26,20I.Alpha.V1,77,0,0
Brazil,2020-10-26,20J.Gamma.V3,77,0,0
Bulgaria,2020-10-26,20I.Alpha.V1,1,0,0
Cambodia,2020-10-26,20I.Alpha.V1,0,0,0
Canada,2020-10-26,20H.Beta.V2,341,0,0
Canada,2020-10-26,20I.Alpha.V1,341,0,0
Canada,2020-10-26,20J.Gamma.V3,341,0,0
Canada,2020-10-26,21A.Delta,341,0,0
Canada,2020-10-26,21C.Epsilon,341,0,0
Canada,2020-10-26,21D.Eta,341,0,0
Chile,2020-10-26,20J.Gamma.V3,18,0,0
Chile,2020-10-26,21G.Lambda,18,0,0
Colombia,2020-10-26,20J.Gamma.V3,4,0,0
Curacao,2020-10-26,20I.Alpha.V1,2,0,0
Czechia,2020-10-26,20I.Alpha.V1,31,0,0
Denmark,2020-10-26,20I.Alpha.V1,913,0,0
Denmark,2020-10-26,21A.Delta,913,0,0
Denmark,2020-10-26,21D.Eta,913,0,0
Estonia,2020-10-26,20I.Alpha.V1,17,0,0
Finland,2020-10-26,20H.Beta.V2,53,0,0
Finland,2020-10-26,20I.Alpha.V1,53,0,0
France,2020-10-26,20H.Beta.V2,127,0,0
France,2020-10-26,20I.Alpha.V1,127,0,0
France,2020-10-26,20J.Gamma.V3,127,0,0
France,2020-10-26,21A.Delta,127,0,0
France,2020-10-26,21D.Eta,127,0,0
Germany,2020-10-26,20H.Beta.V2,190,0,0
Germany,2020-10-26,20I.Alpha.V1,190,0,0
Germany,2020-10-26,20J.Gamma.V3,190,0,0
Germany,2020-10-26,21A.Delta,190,0,0
Germany,2020-10-26,21D.Eta,190,0,0
Ghana,2020-10-26,20I.Alpha.V1,3,0,0
Greece,2020-10-26,20I.Alpha.V1,50,0,0
India,2020-10-26,20I.Alpha.V1,140,0,0
India,2020-10-26,21A.Delta,140,0,0
India,2020-10-26,21B.Kappa,140,0,0
Indonesia,2020-10-26,21A.Delta,15,0,0
Ireland,2020-10-26,20I.Alpha.V1,38,0,0
Ireland,2020-10-26,21A.Delta,38,0,0
Italy,2020-10-26,20I.Alpha.V1,106,1,0.009433962
Italy,2020-10-26,20J.Gamma.V3,106,0,0
Italy,2020-10-26,21A.Delta,106,0,0
Italy,2020-10-26,21D.Eta,106,0,0
Japan,2020-10-26,20I.Alpha.V1,335,0,0
Japan,2020-10-26,21A.Delta,335,0,0
Kenya,2020-10-26,20I.Alpha.V1,24,0,0
Latvia,2020-10-26,20I.Alpha.V1,9,0,0
Lithuania,2020-10-26,20I.Alpha.V1,1,0,0
Luxembourg,2020-10-26,20H.Beta.V2,242,0,0
Luxembourg,2020-10-26,20I.Alpha.V1,242,0,0
Mexico,2020-10-26,20I.Alpha.V1,14,0,0
Mexico,2020-10-26,20J.Gamma.V3,14,0,0
Mexico,2020-10-26,21A.Delta,14,0,0
Mexico,2020-10-26,21C.Epsilon,14,0,0
Mozambique,2020-10-26,20H.Beta.V2,4,4,1
Netherlands,2020-10-26,20H.Beta.V2,204,0,0
Netherlands,2020-10-26,20I.Alpha.V1,204,0,0
Netherlands,2020-10-26,20J.Gamma.V3,204,0,0
Netherlands,2020-10-26,21A.Delta,204,0,0
Norway,2020-10-26,20H.Beta.V2,112,0,0
Norway,2020-10-26,20I.Alpha.V1,112,0,0
Philippines,2020-10-26,20H.Beta.V2,13,0,0
Philippines,2020-10-26,20I.Alpha.V1,13,0,0
Poland,2020-10-26,20I.Alpha.V1,0,0,0
Qatar,2020-10-26,20H.Beta.V2,9,0,0
Romania,2020-10-26,20I.Alpha.V1,1,0,0
Russia,2020-10-26,20I.Alpha.V1,45,0,0
Russia,2020-10-26,21A.Delta,45,0,0
Singapore,2020-10-26,21A.Delta,12,0,0
Slovakia,2020-10-26,20I.Alpha.V1,0,0,0
Slovenia,2020-10-26,20I.Alpha.V1,20,0,0
South Africa,2020-10-26,20H.Beta.V2,182,77,0.423076923
South Africa,2020-10-26,21A.Delta,182,0,0
South Korea,2020-10-26,20I.Alpha.V1,43,0,0
Spain,2020-10-26,20H.Beta.V2,199,0,0
Spain,2020-10-26,20I.Alpha.V1,199,0,0
Spain,2020-10-26,20J.Gamma.V3,199,0,0
Spain,2020-10-26,21A.Delta,199,0,0
Sweden,2020-10-26,20H.Beta.V2,33,0,0
Sweden,2020-10-26,20I.Alpha.V1,33,0,0
Sweden,2020-10-26,21A.Delta,33,0,0
Switzerland,2020-10-26,20H.Beta.V2,509,0,0
Switzerland,2020-10-26,20I.Alpha.V1,509,0,0
Switzerland,2020-10-26,21A.Delta,509,0,0
Thailand,2020-10-26,20I.Alpha.V1,2,0,0
Trinidad and Tobago,2020-10-26,20J.Gamma.V3,0,0,0
United Kingdom,2020-10-26,20H.Beta.V2,8151,0,0
United Kingdom,2020-10-26,20I.Alpha.V1,8151,49,0.006011532
United Kingdom,2020-10-26,21A.Delta,8151,0,0
United Kingdom,2020-10-26,21B.Kappa,8151,0,0
United Kingdom,2020-10-26,21D.Eta,8151,0,0
US,2020-10-26,20H.Beta.V2,2876,0,0
US,2020-10-26,20I.Alpha.V1,2876,0,0
US,2020-10-26,20J.Gamma.V3,2876,0,0
US,2020-10-26,21A.Delta,2876,0,0
US,2020-10-26,21B.Kappa,2876,0,0
US,2020-10-26,21C.Epsilon,2876,12,0.004172462
US,2020-10-26,21D.Eta,2876,0,0
US,2020-10-26,21F.Iota,2876,0,0
US,2020-10-26,21G.Lambda,2876,0,0
Argentina,2020-11-02,20J.Gamma.V3,25,0,0
Australia,2020-11-02,20I.Alpha.V1,34,0,0
Australia,2020-11-02,21A.Delta,34,0,0
Austria,2020-11-02,20H.Beta.V2,69,0,0
Austria,2020-11-02,20I.Alpha.V1,69,0,0
Austria,2020-11-02,21A.Delta,69,0,0
Bangladesh,2020-11-02,20H.Beta.V2,11,0,0
Belgium,2020-11-02,20H.Beta.V2,141,0,0
Belgium,2020-11-02,20I.Alpha.V1,141,0,0
Belgium,2020-11-02,20J.Gamma.V3,141,0,0
Belgium,2020-11-02,21A.Delta,141,0,0
Botswana,2020-11-02,20H.Beta.V2,2,0,0
Brazil,2020-11-02,20I.Alpha.V1,94,0,0
Brazil,2020-11-02,20J.Gamma.V3,94,1,0.010638298
Bulgaria,2020-11-02,20I.Alpha.V1,2,0,0
Cambodia,2020-11-02,20I.Alpha.V1,0,0,0
Canada,2020-11-02,20H.Beta.V2,386,0,0
Canada,2020-11-02,20I.Alpha.V1,386,0,0
Canada,2020-11-02,20J.Gamma.V3,386,0,0
Canada,2020-11-02,21A.Delta,386,0,0
Canada,2020-11-02,21C.Epsilon,386,0,0
Canada,2020-11-02,21D.Eta,386,0,0
Colombia,2020-11-02,20J.Gamma.V3,3,0,0
Curacao,2020-11-02,20I.Alpha.V1,3,0,0
Czechia,2020-11-02,20I.Alpha.V1,29,0,0
Denmark,2020-11-02,20I.Alpha.V1,1213,0,0
Denmark,2020-11-02,21A.Delta,1213,0,0
Denmark,2020-11-02,21D.Eta,1213,0,0
Estonia,2020-11-02,20I.Alpha.V1,22,0,0
France,2020-11-02,20H.Beta.V2,120,0,0
France,2020-11-02,20I.Alpha.V1,120,0,0
France,2020-11-02,20J.Gamma.V3,120,0,0
France,2020-11-02,21A.Delta,120,0,0
France,2020-11-02,21D.Eta,120,0,0
Germany,2020-11-02,20H.Beta.V2,208,0,0
Germany,2020-11-02,20I.Alpha.V1,208,0,0
Germany,2020-11-02,20J.Gamma.V3,208,0,0
Germany,2020-11-02,21A.Delta,208,0,0
Germany,2020-11-02,21D.Eta,208,0,0
Ghana,2020-11-02,20I.Alpha.V1,6,0,0
Greece,2020-11-02,20I.Alpha.V1,85,0,0
India,2020-11-02,20I.Alpha.V1,128,0,0
India,2020-11-02,21A.Delta,128,0,0
India,2020-11-02,21B.Kappa,128,0,0
Indonesia,2020-11-02,21A.Delta,13,0,0
Ireland,2020-11-02,20I.Alpha.V1,31,0,0
Ireland,2020-11-02,21A.Delta,31,0,0
Italy,2020-11-02,20I.Alpha.V1,150,1,0.006666667
Italy,2020-11-02,20J.Gamma.V3,150,0,0
Italy,2020-11-02,21A.Delta,150,0,0
Italy,2020-11-02,21D.Eta,150,0,0
Japan,2020-11-02,20I.Alpha.V1,386,0,0
Japan,2020-11-02,21A.Delta,386,0,0
Kenya,2020-11-02,20I.Alpha.V1,28,0,0
Lithuania,2020-11-02,20I.Alpha.V1,1,0,0
Luxembourg,2020-11-02,20H.Beta.V2,280,0,0
Luxembourg,2020-11-02,20I.Alpha.V1,280,0,0
Mexico,2020-11-02,20I.Alpha.V1,14,0,0
Mexico,2020-11-02,20J.Gamma.V3,14,0,0
Mexico,2020-11-02,21A.Delta,14,0,0
Mexico,2020-11-02,21C.Epsilon,14,0,0
Mozambique,2020-11-02,20H.Beta.V2,9,8,0.888888889
Netherlands,2020-11-02,20H.Beta.V2,199,0,0
Netherlands,2020-11-02,20I.Alpha.V1,199,0,0
Netherlands,2020-11-02,20J.Gamma.V3,199,0,0
Netherlands,2020-11-02,21A.Delta,199,0,0
Nigeria,2020-11-02,21D.Eta,0,0,0
Norway,2020-11-02,20H.Beta.V2,122,0,0
Norway,2020-11-02,20I.Alpha.V1,122,0,0
Philippines,2020-11-02,20H.Beta.V2,43,0,0
Philippines,2020-11-02,20I.Alpha.V1,43,0,0
Poland,2020-11-02,20I.Alpha.V1,0,0,0
Portugal,2020-11-02,20I.Alpha.V1,25,0,0
Portugal,2020-11-02,21A.Delta,25,0,0
Qatar,2020-11-02,20H.Beta.V2,7,0,0
Romania,2020-11-02,20I.Alpha.V1,1,0,0
Russia,2020-11-02,20I.Alpha.V1,44,0,0
Russia,2020-11-02,21A.Delta,44,0,0
Singapore,2020-11-02,21A.Delta,12,0,0
Slovenia,2020-11-02,20I.Alpha.V1,30,0,0
South Africa,2020-11-02,20H.Beta.V2,203,102,0.502463054
South Africa,2020-11-02,21A.Delta,203,0,0
South Korea,2020-11-02,20I.Alpha.V1,44,0,0
Spain,2020-11-02,20H.Beta.V2,171,0,0
Spain,2020-11-02,20I.Alpha.V1,171,1,0.005847953
Spain,2020-11-02,20J.Gamma.V3,171,0,0
Spain,2020-11-02,21A.Delta,171,0,0
Sweden,2020-11-02,20H.Beta.V2,48,0,0
Sweden,2020-11-02,20I.Alpha.V1,48,1,0.020833333
Sweden,2020-11-02,21A.Delta,48,0,0
Switzerland,2020-11-02,20H.Beta.V2,666,0,0
Switzerland,2020-11-02,20I.Alpha.V1,666,0,0
Switzerland,2020-11-02,21A.Delta,666,0,0
Thailand,2020-11-02,20I.Alpha.V1,1,0,0
United Kingdom,2020-11-02,20H.Beta.V2,8746,0,0
United Kingdom,2020-11-02,20I.Alpha.V1,8746,143,0.016350332
United Kingdom,2020-11-02,21A.Delta,8746,0,0
United Kingdom,2020-11-02,21B.Kappa,8746,0,0
United Kingdom,2020-11-02,21D.Eta,8746,0,0
US,2020-11-02,20H.Beta.V2,3917,0,0
US,2020-11-02,20I.Alpha.V1,3917,1,0.000255297
US,2020-11-02,20J.Gamma.V3,3917,0,0
US,2020-11-02,21A.Delta,3917,0,0
US,2020-11-02,21B.Kappa,3917,0,0
US,2020-11-02,21C.Epsilon,3917,24,0.006127138
US,2020-11-02,21D.Eta,3917,0,0
US,2020-11-02,21F.Iota,3917,0,0
US,2020-11-02,21G.Lambda,3917,0,0
Zimbabwe,2020-11-02,20H.Beta.V2,1,0,0
Argentina,2020-11-09,20J.Gamma.V3,20,0,0
Australia,2020-11-09,20I.Alpha.V1,28,0,0
Australia,2020-11-09,21A.Delta,28,0,0
