tDate,NewSum,NewInflowChina,NewInflowAsia,NewInflowEU,NewInflowAmerica,NewInflowAfrica,NewInflowOS,NewConfirmQuarantine,NewConfirmSocial,NewNationalityLocal,NewNationalityForeigner,AccSum,AccInflowChina,AccInflowAsia,AccInflowEU,AccInflowAmerica,AccInflowAfrica,AccInflowOS,AccConfirmQuarantine,AccConfirmSocial,AccNationalityLocal,AccNationalityForeigner
2022-02-18,116,8,67,19,14,0,8,39,77,41,75,27864,268,13297,4046,8474,1522,257,9434,18430,15841,12023
2022-02-19,139,9,76,21,24,3,6,47,92,67,72,28003,277,13373,4067,8498,1525,263,9481,18522,15908,12095
2022-02-20,97,7,62,12,15,0,1,20,77,33,64,28100,284,13435,4079,8513,1525,264,9501,18599,15941,12159
2022-02-21,144,5,80,22,20,4,13,36,108,78,66,28244,289,13515,4101,8533,1529,277,9537,18707,16019,12225
2022-02-22,129,4,62,17,37,3,6,29,100,72,57,28373,293,13577,4118,8570,1532,283,9566,18807,16091,12282
2022-02-23,181,11,101,20,35,2,12,46,135,85,96,28554,304,13678,4138,8605,1534,295,9612,18942,16176,12378
2022-02-24,170,6,104,25,26,6,3,53,117,77,93,28725,310,13782,4163,8632,1540,298,9665,19060,16254,12471
2022-02-25,141,18,74,20,23,3,3,30,111,78,63,28866,328,13856,4183,8655,1543,301,9695,19171,16332,12534
2022-02-26,141,4,75,20,33,2,7,19,122,72,69,29006,332,13930,4203,8688,1545,308,9714,19292,16403,12603
2022-02-27,152,8,80,21,26,6,11,28,124,90,62,29158,640,14010,4224,8714,1551,319,9742,19416,16493,12665
2022-02-28,160,10,102,21,23,2,2,39,121,72,88,29318,350,14112,4245,8737,155,321,9781,19537,16565,12753
2022-03-01,58,8,36,3,6,3,2,28,30,25,33,29376,358,14148,4248,8743,1556,323,9809,19567,16590,12786
2022-03-02,68,1,48,7,9,2,1,29,39,23,45,29444,359,14196,4255,8752,1558,324,9838,19606,16613,12831
2022-03-03,54,5,39,4,5,1,0,23,31,11,43,29497,364,14234,4259,8757,1559,324,9860,19637,16624,12873
2022-03-04,82,7,48,14,8,1,4,35,47,32,50,29579,371,14282,4273,8765,1560,328,9895,19684,16656,12923
2022-03-05,77,4,46,11,7,1,8,38,39,24,53,29656,375,14328,4284,8772,1561,336,9933,19723,16680,12976
2022-03-06,88,4,65,7,6,0,6,30,58,32,56,29744,379,14393,4291,8778,1561,342,9963,19781,16712,13032
2022-03-07,88,0,65,8,10,2,3,43,45,39,49,29832,379,14458,4299,8788,1563,345,10006,19826,16751,13081
2022-03-08,74,9,41,8,14,0,2,31,43,31,43,29906,388,14499,4307,8802,1563,347,10037,19869,16782,13124
2022-03-09,58,7,37,9,3,1,1,22,36,23,35,29964,395,14536,4316,8805,1564,348,10059,19905,16805,13159
2022-03-10,59,10,35,6,5,1,2,28,31,14,45,30023,405,14571,4322,8810,1565,350,10087,19936,16819,13204
2022-03-11,107,6,84,6,6,1,4,46,61,23,84,30130,411,14655,4328,8816,1566,354,10133,19997,16842,13288
2022-03-12,75,3,53,8,1,0,10,41,34,20,55,30206,414,14708,4336,8818,1566,364,10174,20032,16863,13343
2022-03-13,33,3,18,7,3,0,2,16,17,21,12,30239,417,14726,4343,8821,1566,366,10190,20049,16884,13355
2022-03-14,62,0,50,9,2,1,0,36,26,18,44,30302,417,14777,4351,8824,1567,366,10225,20077,16903,13399
2022-03-15,55,5,31,12,6,0,1,28,27,20,35,30358,422,14809,4363,8830,1567,367,10253,20105,16922,13436
2022-03-16,117,6,69,13,23,3,3,61,56,43,74,30475,428,14878,4376,8853,1570,370,10314,20161,16965,13510
2022-03-17,62,2,51,3,4,1,1,23,39,10,52,30537,430,14929,4379,8857,1571,371,10337,20220,16975,13562
2022-03-18,39,9,15,12,3,0,0,22,17,16,23,30539,439,14932,4385,8843,1571,369,10359,20180,16966,13573
2022-03-19,63,9,49,2,3,0,0,46,17,15,48,30602,448,14981,4387,8846,1571,369,10405,20197,16981,13621
2022-03-20,22,0,19,1,1,0,1,15,7,8,14,30624,448,15000,4388,8847,1571,370,10420,20204,16989,13635
2022-03-21,38,2,29,4,2,0,1,22,16,17,21,30662,450,45029,4392,8849,1571,371,10442,20220,17006,13656
2022-03-22,46,0,32,7,1,0,6,34,12,15,31,30709,450,15063,4398,8850,1571,377,10475,20234,17021,13688
2022-03-23,42,1,29,9,3,0,0,27,15,14,28,30751,451,15091,4408,8853,1571,377,10503,20248,17034,13717
2022-03-24,67,1,58,3,5,0,0,38,29,13,54,30818,452,15149,4411,8858,1571,377,10541,20277,17047,13771
2022-03-25,29,4,21,2,2,0,0,13,16,10,19,30848,456,15171,4413,8860,1571,377,10554,20294,17057,13791
2022-03-26,49,1,39,6,1,0,2,36,13,13,36,30897,457,15210,4419,8661,1571,379,10590,20307,17070,13827
2022-03-27,43,0,28,8,5,0,2,16,27,15,28,30940,457,15238,4427,8866,1571,381,10606,20334,17085,13855
2022-03-28,25,1,9,13,2,0,0,15,10,12,13,30965,458,15247,4440,8868,1571,381,10621,20344,17097,13868
2022-03-29,41,8,20,9,3,0,1,20,21,21,20,31003,466,15266,4448,8870,1571,382,10640,20363,17122,13881
2022-03-30,32,2,25,4,0,0,1,20,12,21,11,31035,468,15291,4452,8870,1571,383,10660,20375,17143,13892
2022-03-31,24,0,16,1,7,0,0,10,14,7,17,31059,468,15307,4453,8877,1571,383,10670,20389,17151,13909
2022-04-01,48,13,26,8,1,0,0,33,15,18,30,31106,481,15332,4461,8878,1571,383,10703,20403,17167,13939
2022-04-02,68,0,56,8,3,0,1,45,23,26,42,31177,482,15389,4470,8881,1571,384,10748,20429,17196,13981
2022-04-03,22,1,15,3,3,0,0,8,14,9,13,31199,483,15404,4473,8884,1571,384,10756,20443,17205,13994
2022-04-04,15,1,7,4,2,0,1,6,9,7,8,31214,484,15411,4477,8886,1571,385,10762,20452,17212,14002
2022-04-05,27,0,15,9,2,1,0,10,17,15,12,31237,484,15422,4486,8888,1572,385,10768,20469,17223,14014
2022-04-06,22,2,9,6,4,1,0,6,16,13,9,31259,486,15431,4492,8892,1573,385,10774,20485,17236,14023
2022-04-07,40,1,28,7,3,0,1,10,30,13,27,31299,487,15459,4499,8895,1573,386,10784,20515,17249,14050
2022-04-08,31,2,26,2,1,0,0,8,23,11,20,31330,489,15485,451,8896,1573,386,10792,20538,17260,14070
2022-04-09,40,0,28,5,6,0,1,19,21,13,27,31371,489,15514,4506,8902,1573,387,10810,20561,17274,14097
2022-04-10,27,2,16,7,2,0,0,11,16,17,10,31398,491,15530,4513,8904,1573,387,10821,20577,17291,14107
2022-04-11,21,1,15,4,1,0,0,7,14,13,8,31419,492,15545,4517,8905,1573,387,10828,20591,17304,14115
2022-04-12,33,9,16,6,1,0,1,14,19,15,18,31452,501,15561,4523,8906,1573,388,10842,20610,17319,14133
2022-04-13,37,7,17,5,6,1,1,17,20,19,18,31489,508,15578,4528,8912,1574,389,10859,20630,17338,14151
2022-04-14,35,6,16,9,3,0,1,19,16,20,15,31524,514,15594,4537,8915,1574,390,10878,20646,17358,14166
2022-04-15,14,0,11,0,1,1,1,4,10,7,7,31538,514,15605,4537,8916,1575,391,10882,20656,17365,14173
2022-04-16,30,1,23,0,3,1,2,8,22,14,16,31567,515,15627,4537,8919,1576,393,10889,20678,17379,14188
2022-04-17,18,0,17,1,0,0,0,10,8,11,7,31585,515,15644,4538,8919,1576,393,10899,20686,17390,14195
2022-04-18,14,0,12,0,1,0,1,6,8,3,11,31599,515,15656,4538,8920,1576,394,10905,20694,17393,14206
2022-04-19,20,1,15,2,2,0,0,6,14,10,10,31618,516,15671,4540,8921,1576,394,10911,20707,17402,14216
2022-04-20,17,0,11,1,4,0,1,2,15,8,9,31635,516,15682,4541,8925,1576,395,10913,20722,17410,14225
2022-04-21,31,0,14,3,10,0,4,23,8,17,14,31666,516,15696,4544,8935,1576,399,10936,20730,17427,14239
2022-04-22,15,2,6,4,2,0,1,4,11,10,5,31681,518,15702,4548,8937,1576,400,10940,20741,17437,14244
2022-04-23,29,1,22,3,2,0,1,12,17,15,14,31761,519,15745,4575,8942,1576,404,10952,20809,17462,14299
2022-04-24,36,0,24,1,9,0,2,6,30,19,17,31797,519,15769,4576,8951,1576,406,10958,20839,17481,14316
2022-04-25,31,0,21,5,3,0,2,10,21,15,16,31828,519,15790,4581,8954,1576,408,10968,20860,17496,14332
2022-04-26,16,1,9,0,6,0,0,8,8,7,9,31842,520,15798,4581,8959,1576,408,10976,20866,17501,14341
2022-04-27,37,7,22,4,4,0,0,10,27,17,20,31877,527,15818,4585,8963,1576,408,10986,20891,17517,14360
2022-04-28,21,4,11,2,4,0,0,15,6,8,13,31898,531,15829,4587,8967,1576,408,11001,20897,17525,14373
2022-04-29,30,0,18,7,4,0,1,4,26,12,18,31928,531,15847,4594,8971,1576,409,11005,20923,17537,14391
2022-04-30,12,0,7,2,2,0,1,4,8,5,7,31941,531,15854,4596,8973,1577,410,11009,20932,17542,14399
2022-05-01,30,1,19,4,4,0,2,5,25,10,20,31971,532,15873,4600,8977,1577,412,11014,20957,17552,14419
2022-05-02,26,2,11,3,9,0,1,7,19,10,16,31997,534,15884,4603,8986,1577,413,11021,20976,17562,14435
2022-05-03,45,0,20,13,10,1,1,11,34,17,28,32041,534,15903,4616,8996,1578,414,11032,21009,17578,14463
2022-05-04,29,2,14,8,4,1,0,6,23,23,6,32069,536,15916,4624,9000,1594,414,11037,21032,17601,14468
2022-05-05,23,1,13,7,2,0,0,10,13,14,9,32090,537,15927,4631,9002,1579,414,11047,21043,17615,14475
2022-05-06,28,0,20,5,2,0,1,2,26,6,22,32118,537,15947,4636,9004,1579,415,11049,21069,17621,14497
2022-05-07,26,0,19,2,5,0,0,6,20,10,16,32147,537,15967,4639,9010,1579,415,11055,21092,17631,14516
2022-05-08,16,0,7,4,3,1,1,4,12,11,5,32163,537,15974,4643,9013,1580,416,11059,21104,17642,14521
2022-05-09,19,0,9,3,5,1,1,8,11,12,7,32182,537,15983,4646,9018,1581,417,11067,21115,17654,14528
2022-05-10,23,0,8,7,6,0,2,2,21,17,6,32203,537,15990,4653,9024,1580,419,11069,21134,17669,14534
2022-05-11,37,0,24,3,10,0,0,4,33,21,16,32239,537,16013,4656,9034,1580,419,11073,21166,17690,14549
2022-05-12,12,1,3,3,4,0,1,4,8,10,2,32251,538,16016,4659,9038,1580,420,11077,21174,17700,14551
2022-05-13,15,0,1,4,7,1,2,3,12,12,3,32264,538,16016,4662,9045,1581,422,11080,21184,17712,14552
2022-05-14,25,0,13,3,7,1,1,3,22,14,11,32288,538,16028,4665,9052,1582,423,11083,21205,17724,14564
2022-05-15,26,0,13,3,10,0,0,5,21,12,14,32314,538,16041,4668,9062,1582,423,11088,21226,17736,14578
2022-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,26,0,12,5,8,0,1,6,20,18,8,32368,538,16069,4676,9077,1583,425,11103,2165,17765,14603
2022-05-18,35,0,11,11,12,0,1,4,31,21,14,32399,538,16080,4687,9086,1583,425,11107,21292,17784,14615
2022-05-19,15,0,10,1,2,0,2,2,13,3,12,32414,538,16090,4688,9088,1583,427,11109,21305,17787,14627
2022-05-20,22,0,7,5,10,0,0,9,13,11,11,32436,538,16097,4693,9098,1583,427,11118,21318,17798,14638
2022-05-21,11,0,4,2,5,0,0,4,7,6,5,32487,538,16119,4713,9106,1583,428,11122,21365,17811,14676
2022-05-22,24,1,9,4,9,0,1,3,21,15,9,32511,539,16128,4717,9115,1583,429,11125,21386,17826,14685
2022-05-23,17,0,4,4,9,0,0,2,15,10,7,32528,539,16132,4721,9124,1583,429,11127,21401,17836,14692
2022-05-24,4,1,11,9,20,0,2,1,42,20,23,32571,540,16143,4730,9144,1583,431,11128,21443,17856,14715
2022-05-25,21,0,8,5,8,0,0,2,19,16,5,32587,540,16148,4735,9151,158,431,11130,21457,17871,14716
2022-05-26,34,0,12,10,11,0,1,3,31,14,20,32619,540,16160,4745,9161,1582,431,11133,21486,17884,14735
2022-05-27,49,0,22,7,18,2,0,7,42,26,23,32664,540,16179,4751,9179,1584,431,11140,21524,17910,14754
2022-05-28,45,1,16,9,12,4,3,5,40,23,22,32707,541,16194,4760,9191,1587,434,11144,21563,17933,14774
2022-05-29,26,0,12,3,9,0,2,8,18,18,8,32733,541,16206,4763,9200,1587,436,11152,21581,17951,14782
2022-05-30,48,0,17,8,20,0,3,4,44,27,21,32781,541,16223,4771,9220,1587,439,11156,21623,17978,14803
2022-05-31,43,1,15,9,18,0,0,7,36,22,21,32824,542,16238,4780,9238,1587,439,11163,21661,18000,14824
2022-06-01,44,0,17,11,13,1,2,1,43,28,16,32865,542,16255,4789,9250,1588,441,11164,21701,18026,14839
2022-06-02,32,0,15,6,7,3,1,4,28,20,12,32897,542,16270,4795,9257,1591,442,11168,21729,18046,14851
2022-06-03,35,1,11,8,14,0,1,7,28,15,20,32925,543,16274,4803,9271,1591,443,11175,21750,18061,14864
2022-06-04,41,0,20,8,9,0,4,2,39,18,23,32964,543,16291,4811,9280,1591,448,11177,21787,18080,14884
2022-06-05,48,0,23,8,13,1,3,1,47,29,19,33012,543,16314,4819,9293,1592,451,11178,21834,18109,14903
2022-06-06,17,0,1,4,9,3,0,0,17,10,7,33029,543,16315,4823,9302,1595,451,11178,21851,18119,14910
2022-06-07,35,0,5,10,15,2,3,3,32,22,13,33064,543,16320,4833,9317,1597,454,11181,21883,18141,14923
2022-06-08,59,0,18,21,17,0,3,4,55,45,14,33117,543,16335,4854,9331,1597,457,11185,21932,18184,14933
2022-06-09,65,0,17,22,18,1,7,4,61,44,21,33181,543,16351,4876,9349,1598,464,11189,21992,18228,14953
2022-06-10,34,0,12,8,13,1,0,3,31,21,13,33213,543,16362,4884,9361,1599,464,11192,22021,18248,14965
2022-06-11,64,0,29,14,20,1,0,1,63,42,22,33277,543,16392,4898,9380,1600,464,11193,22084,18289,14988
2022-06-12,76,0,39,15,21,2,1,4,74,44,34,33355,543,16431,4913,9401,1602,465,11197,22158,18333,15022
2022-06-13,60,0,25,10,21,1,3,2,58,34,26,33415,543,16456,4923,9422,1603,468,11199,22216,18367,15048
2022-06-14,41,0,12,16,10,0,3,1,40,30,11,33454,543,16466,4939,9432,1603,471,11200,22254,18396,15058
2022-06-15,104,0,38,34,29,1,2,3,101,59,45,33557,543,16504,4973,9460,1604,473,11203,22354,18454,15103
2022-06-16,90,0,36,31,20,1,2,4,86,59,31,33647,543,16540,5004,9480,1605,475,11207,22440,18513,15134
2022-06-17,68,0,24,27,15,0,2,0,68,38,30,33714,543,16564,5031,9494,1605,477,11207,22507,18551,15163
2022-06-18,79,0,35,23,15,4,2,22,57,45,34,33811,543,16608,5058,9513,1610,479,11229,22582,18599,15212
2022-06-19,83,0,27,22,26,2,6,2,81,52,31,33894,543,16635,5080,9539,1612,485,11231,22663,18651,15243
2022-06-20,96,0,32,31,31,2,0,4,92,67,29,33990,543,16667,5111,9570,1614,485,11235,22755,18718,15272
2022-06-21,76,0,28,21,25,1,1,2,74,43,33,34064,543,16694,5132,9594,1615,486,11237,22827,18761,15303
2022-06-22,106,0,41,33,24,3,5,0,106,72,34,34160,543,16730,5163,9616,1618,490,11236,22924,18832,15328
2022-06-23,92,0,37,33,17,1,4,1,91,57,35,34215,543,16733,5196,9632,1618,493,11237,22978,18887,15328
2022-06-24,111,0,45,35,23,0,8,11,100,71,40,34325,543,16777,5231,9655,1618,501,11248,23077,18958,15367
2022-06-25,85,0,37,21,23,1,3,7,78,73,12,34435,544,16824,5256,9687,1619,505,11255,23180,19055,15380
2022-06-26,135,2,61,49,19,0,4,11,124,78,57,34570,546,16885,5305,9706,1619,509,11266,23304,19133,15437
2022-06-27,114,0,39,33,37,1,4,16,98,77,37,34684,546,16924,5338,9743,1620,513,11282,23402,19210,15474
2022-06-28,119,0,45,38,31,0,5,7,112,72,47,34799,546,16967,5376,9772,1620,518,11289,23510,19281,15518
2022-06-29,205,0,93,73,27,3,9,10,195,145,60,35000,546,17058,5449,9798,1622,527,11299,23701,19426,15574
2022-06-30,142,0,69,37,33,0,3,9,133,103,39,35141,546,17126,5486,9831,1622,530,11308,23833,19529,15612
2022-07-01,146,0,58,45,33,4,6,8,138,91,55,35287,546,17184,5531,9864,1626,536,11316,23971,19620,15667
2022-07-02,173,0,71,54,40,0,8,14,159,114,59,35571,546,17321,5599,9929,1628,548,11330,24241,19811,15760
2022-07-03,191,3,90,49,37,3,9,15,176,113,78,35762,549,17411,5648,9966,1631,557,11345,24417,19924,15838
2022-07-04,164,0,63,51,39,4,7,9,155,105,59,35926,549,17474,5699,10005,1635,564,11354,24572,20029,15897
2022-07-05,171,2,65,59,36,5,4,15,156,110,61,36093,551,17536,5757,10041,1640,568,11369,24724,20137,15956
2022-07-06,224,0,106,57,48,5,8,9,215,171,53,36316,551,17641,5814,10089,1645,576,11378,24938,20308,16008
2022-07-07,194,0,85,58,44,0,7,6,188,123,71,36510,551,17726,5872,10133,1645,583,11384,25126,20431,16079
2022-07-08,191,0,85,52,46,0,8,17,174,132,59,36701,551,17811,5924,10179,1645,591,11401,25300,20563,16138
2022-07-09,223,0,120,66,28,1,8,13,210,126,97,36928,551,17934,5993,10206,1645,599,11414,25514,20694,16234
2022-07-10,250,1,139,60,41,3,6,13,237,162,88,37178,552,18073,6053,10247,1648,605,11427,25751,20856,16322
2022-07-11,180,5,81,54,30,4,6,23,157,121,59,37358,557,18154,6107,10277,1652,611,11450,25908,20977,16381
2022-07-12,260,5,135,72,39,1,8,16,244,176,84,37615,561,18288,6179,10315,1653,619,11465,26150,21151,16464
2022-07-13,398,3,180,121,73,4,17,17,381,282,116,38006,564,18465,6297,10387,1657,636,11482,26524,21431,16575
2022-07-14,338,2,173,85,61,4,13,15,323,205,133,38341,566,18635,6382,10448,1661,649,11497,26844,21635,16706
2022-07-15,261,0,128,74,42,4,13,27,234,173,88,38599,566,18762,6455,10490,1665,661,11523,27076,21805,16794
2022-07-16,287,0,151,69,47,7,13,20,267,188,99,38878,566,18914,6520,10532,1672,674,11543,27335,21986,16892
2022-07-17,305,2,138,93,58,3,11,35,270,223,82,39183,568,19052,6613,10590,1675,685,11578,27605,22209,16974
2022-07-18,319,0,145,108,47,4,15,32,287,236,83,39502,568,19197,6721,10637,1679,700,11610,27892,22445,17057
2022-07-19,351,0,181,98,57,0,15,28,323,248,103,39846,568,19374,6817,10693,1679,715,11638,28208,22689,17157
2022-07-20,429,1,219,98,96,4,11,15,414,315,114,40271,569,19593,6914,10786,1683,726,11653,28618,23000,17271
2022-07-21,320,1,177,68,54,6,14,21,299,235,85,40550,570,19742,6978,10834,1689,737,11674,28876,23232,17318
2022-07-22,323,0,163,90,62,2,6,25,298,225,98,40870,570,19904,7068,10894,1691,743,11699,29171,23457,17413
2022-07-23,293,1,172,72,41,3,4,33,260,215,78,41171,571,20083,7142,10935,1693,747,11732,29439,23684,17487
2022-07-24,333,1,200,84,37,2,9,11,322,256,77,41504,572,20283,7226,10972,1695,756,11743,29761,23940,17564
2022-07-25,343,1,186,70,71,1,14,46,297,265,78,41847,573,20469,7296,11043,1696,770,11789,30058,24205,17642
2022-07-26,353,0,203,98,33,0,19,17,336,258,95,42196,573,20671,7392,11075,1696,789,11806,30390,24460,17736
2022-07-27,532,1,334,99,74,4,20,21,511,383,149,42683,574,20979,7481,11143,1700,806,11827,30856,24823,17860
2022-07-28,425,4,250,81,66,7,17,23,402,307,118,43103,578,21228,7559,11208,1707,823,11850,31253,25128,17975
2022-07-29,439,4,258,94,65,2,16,37,402,299,140,43538,582,21485,7651,11272,1709,839,11887,31651,25425,18113
2022-07-30,397,2,250,84,49,0,12,12,385,304,93,43979,582,21757,7748,11333,1708,851,11899,32080,25783,18196
2022-07-31,341,1,214,67,47,1,11,24,317,257,84,44320,583,21971,7815,11380,1709,862,11923,32397,26040,18280
2022-08-01,436,1,271,85,56,8,15,27,409,311,125,44756,584,22242,7900,11436,1717,877,11950,32806,26351,18405
2022-08-02,568,3,365,98,73,3,26,33,535,430,138,45305,587,22598,7992,11505,1720,903,11981,33324,26774,18531
2022-08-03,600,1,406,101,59,4,29,18,582,442,158,45900,588,23000,8093,11563,1724,932,11999,33901,27213,18687
2022-08-04,435,0,288,79,49,1,18,35,400,316,119,46329,588,23288,8171,11608,1725,949,12034,34295,27527,18802
2022-08-05,497,2,352,57,59,5,22,35,462,377,120,46818,590,23636,8227,11666,1730,969,12069,34749,27900,18918
2022-08-06,573,2,421,72,60,6,12,41,532,438,135,47442,592,24089,8307,11733,1736,985,12110,35332,28349,19093
2022-08-07,484,2,338,77,42,3,22,28,456,383,101,47926,594,24427,8384,11775,1739,1007,12138,35788,28732,19194
2022-08-08,482,5,341,51,66,8,11,46,436,367,115,48408,599,24768,8435,11841,1747,1018,12184,36224,29099,19309
2022-08-09,588,3,438,78,57,1,11,35,553,482,106,48986,602,25201,8513,11894,1748,1028,12218,36768,29571,19415
2022-08-10,615,4,419,78,86,4,24,35,580,507,108,49594,606,25616,8588,11980,1752,1052,12253,37341,30073,19521
2022-08-11,522,1,360,79,62,2,18,34,488,406,116,50113,607,25975,8666,12042,1754,1069,12287,37826,30477,19636
2022-08-12,464,1,342,63,34,10,14,37,427,337,127,50571,608,26315,8729,12072,1764,1083,12323,38248,30810,19761
2022-08-13,480,5,347,74,43,5,6,11,469,354,126,51039,613,26651,8804,12113,1769,1089,12332,38707,31157,19882
2022-08-14,460,11,327,73,38,0,11,27,433,326,134,51499,624,26978,8877,12151,1769,1100,12359,39140,31483,20016
2022-08-15,396,2,307,46,30,3,8,21,375,277,119,51895,626,27285,8923,12181,1772,1108,12380,39515,31760,20135
2022-08-16,463,7,331,51,63,1,10,42,421,332,131,52358,633,27616,8974,12244,1773,1118,12422,39936,32092,20266
2022-08-17,567,3,425,76,46,5,12,20,547,467,100,52909,636,28027,9049,12289,1778,1130,12440,40469,32551,20358
2022-08-18,633,12,449,69,85,2,16,35,598,496,137,53537,648,28474,9116,12373,1780,1146,12475,41062,33044,20493
2022-08-19,465,6,325,48,66,8,12,34,431,332,133,53999,654,28796,9164,12439,1788,1158,12509,41490,33373,20626
2022-08-20,492,4,367,52,56,3,10,57,435,328,164,54490,657,29162,9218,12494,1791,1168,12566,41924,33701,20789
2022-08-21,396,7,312,30,32,1,14,12,384,293,103,54886,664,29474,9248,12526,1792,1182,12578,42308,33994,20892
2022-08-22,406,4,305,58,32,0,7,44,362,285,121,55292,668,29779,9306,12558,1792,1189,12622,42670,34279,21013
2022-08-23,504,4,386,66,34,2,12,18,486,375,129,55714,672,30118,9352,12578,1793,1201,12629,43085,34641,21073
2022-08-24,456,3,332,69,44,1,7,13,443,341,115,56160,675,30445,9420,12620,1794,1206,12642,43518,34981,21179
2022-08-25,369,4,249,59,47,1,9,17,352,246,123,56514,679,30683,9477,12665,1795,1215,12659,43855,35224,21290
2022-08-26,358,1,266,37,43,0,11,25,333,241,117,56872,680,30949,9514,12708,1795,1226,12684,44188,35465,21407
2022-08-27,398,1,282,44,60,1,10,18,380,250,148,57283,681,31241,9558,12769,1796,1238,12702,44581,35727,21556
2022-08-28,363,0,281,31,43,2,6,25,338,266,97,57646,681,31522,9589,12812,1798,1244,12727,44919,35993,21653
2022-08-29,360,5,261,32,52,4,6,24,336,227,133,58006,686,31783,9621,12864,1802,1250,12751,45255,36220,21786
2022-08-30,380,5,259,41,60,2,13,24,356,280,100,58342,689,32012,9656,12920,1804,1261,12775,45567,36497,21845
2022-08-31,458,2,359,38,46,3,10,12,446,280,178,58798,691,32370,9694,12965,1807,1271,12787,46011,36777,22021
2022-09-01,300,1,213,51,32,0,3,21,279,166,134,59092,692,32580,9744,12996,1806,1274,12808,46284,36938,22154
2022-09-02,317,3,250,32,25,1,6,9,308,167,150,59408,695,32830,9776,13020,1807,1280,12817,46591,37105,22303
2022-09-03,323,3,213,52,40,4,11,14,309,206,117,59725,698,33042,9828,13056,1810,1291,12831,46894,37317,22408
2022-09-04,241,2,159,40,33,2,5,25,216,163,78,59966,700,33201,9868,13089,1812,1296,12856,47110,37480,22486
2022-09-05,286,4,171,48,54,2,7,83,203,194,92,60252,704,33372,9916,13143,1814,1303,12939,47313,37674,22578
2022-09-06,273,6,177,41,38,1,10,32,241,183,90,60507,710,33536,9953,13180,1815,1313,12971,47536,37855,22652
2022-09-07,343,2,216,54,62,1,8,12,331,207,136,60844,712,33748,10006,13242,1815,1321,12982,47862,38060,22784
2022-09-08,229,1,159,41,24,0,4,14,215,133,96,61071,713,33907,10046,13266,1814,1325,12996,48075,38192,22879
2022-09-09,277,1,170,48,50,0,8,20,257,182,95,61363,718,34089,10093,13315,1814,1334,13015,48348,38381,22982
2022-09-10,237,4,158,30,37,1,7,25,212,155,82,61600,722,34247,10123,13352,1815,1341,13040,48560,38536,23064
2022-09-11,228,1,155,27,37,0,8,31,197,146,82,61828,723,34402,10150,13389,1815,1349,13071,48757,38682,23146
2022-09-12,202,2,115,40,30,1,14,45,157,142,60,62030,725,34517,10190,13419,1816,1363,13116,48914,38824,23206
2022-09-13,272,2,163,42,53,1,11,60,212,182,90,62302,727,34680,10232,13472,1817,1374,13176,49126,39006,23296
2022-09-14,314,4,212,48,44,2,4,19,295,231,83,62604,731,34884,10279,13514,1819,1377,13194,49410,39231,23373
2022-09-15,352,2,238,58,40,2,12,45,307,239,113,62952,733,35120,10337,13553,1821,1388,13239,49713,39467,23485
2022-09-16,348,5,238,57,41,3,4,26,322,226,122,63299,738,35357,10394,13594,1824,1392,13265,50034,39692,23607
2022-09-17,280,3,196,37,33,0,11,21,259,157,123,63582,741,35552,10433,13628,1824,1404,13286,50296,39855,23727
2022-09-18,241,2,157,39,34,0,9,37,204,154,87,63823,743,35709,10472,13662,1824,1413,13323,50500,40009,23814
2022-09-19,289,3,165,56,54,2,9,55,234,135,154,64112,746,35874,10528,13716,1826,1422,13378,50734,40144,23968
2022-09-20,323,1,198,55,57,2,10,15,308,202,121,64431,747,36069,10583,13772,1828,1432,13392,51039,40345,24086
2022-09-21,326,3,206,68,41,4,4,22,304,217,109,64739,750,36261,10649,13811,1832,1436,13413,51326,40561,24178
2022-09-22,255,3,152,63,31,0,6,21,234,146,109,64986,753,36409,10712,13838,1832,1442,13434,51552,40705,24281
2022-09-23,303,8,198,44,40,3,10,32,271,152,151,65282,761,36601,10755,13878,1835,1452,13466,51816,40856,24426
2022-09-24,306,1,200,67,29,0,9,33,273,190,116,65582,762,36799,10818,13907,1835,1461,13499,52083,41049,24533
2022-09-25,248,3,158,50,29,0,8,32,216,161,87,65830,765,36957,10868,13936,1835,1469,13531,52299,41210,24620
2022-09-26,220,1,117,64,34,0,4,35,185,146,74,66050,766,37074,10932,13970,1835,1473,13566,52484,41356,24694
